	AMR	est_counts	sid
898	MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	263.0	Sample_22
899	MEG_3986|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	14627.0	Sample_22
900	MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	100.0	Sample_22
901	MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	312.0	Sample_22
902	MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1718.0	Sample_22
903	MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	42.0	Sample_22
904	MEG_6799|Drugs|betalactams|Class_A_betalactamases|TEM	141.0	Sample_22
905	MEG_7482|Drugs|Glycopeptides|VanL-type_regulator|VANRI	740.0	Sample_22
906	MEG_6905|Drugs|betalactams|Class_A_betalactamases|TEM	3840.0	Sample_22
907	MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	607.0	Sample_22
908	MEG_6720|Drugs|betalactams|Class_A_betalactamases|TEM	416.0	Sample_22
909	MEG_6876|Drugs|betalactams|Class_A_betalactamases|TEM	61.0	Sample_22
910	MEG_1169|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSM	782.0	Sample_22
911	MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1553.0	Sample_22
912	MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA	450.0	Sample_22
913	MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	70.0	Sample_22
914	MEG_6938|Drugs|betalactams|Class_A_betalactamases|TEM	2374.0	Sample_22
915	MEG_6522|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	1281.0	Sample_22
916	MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	148.0	Sample_22
917	MEG_7170|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	84.0	Sample_22
918	MEG_6127|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	4153.0	Sample_22
919	MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	253.0	Sample_22
920	MEG_2480|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRB	936.0	Sample_22
921	MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation	8663.0	Sample_22
922	MEG_6665|Drugs|betalactams|Class_A_betalactamases|TEM	246.0	Sample_22
923	MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM	292.0	Sample_22
924	MEG_4303|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRZ	1200.0	Sample_22
925	MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	7043.0	Sample_22
926	MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	41.0	Sample_22
927	MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	124.0	Sample_22
928	MEG_793|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	20.0	Sample_22
929	MEG_5845|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG	18.0	Sample_22
930	MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	5585.0	Sample_22
931	MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3618.0	Sample_22
932	MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA	1142.0	Sample_22
933	MEG_6746|Drugs|betalactams|Class_A_betalactamases|TEM	184.0	Sample_22
934	MEG_6899|Drugs|betalactams|Class_A_betalactamases|TEM	7290.0	Sample_22
935	MEG_797|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	19.0	Sample_22
936	MEG_6945|Drugs|betalactams|Class_A_betalactamases|TEM	2075.0	Sample_22
937	MEG_2768|Drugs|MLS|23S_rRNA_methyltransferases|ERM	447.0	Sample_22
938	MEG_6891|Drugs|betalactams|Class_A_betalactamases|TEM	1963.0	Sample_22
939	MEG_6547|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|SOXR	240.0	Sample_22
940	MEG_3285|Metals|Nickel_resistance|Nickel_resistance_protein|HUPN	268.0	Sample_22
941	MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	73.0	Sample_22
942	MEG_2670|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA	1148.0	Sample_22
943	MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	394.0	Sample_22
944	MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	19.0	Sample_22
945	MEG_4222|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|NSHR	648.0	Sample_22
946	MEG_6735|Drugs|betalactams|Class_A_betalactamases|TEM	533.0	Sample_22
947	MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM	719.0	Sample_22
948	MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	4610.0	Sample_22
949	MEG_6707|Drugs|betalactams|Class_A_betalactamases|TEM	563.0	Sample_22
950	MEG_6883|Drugs|betalactams|Class_A_betalactamases|TEM	328.0	Sample_22
951	MEG_6743|Drugs|betalactams|Class_A_betalactamases|TEM	478.0	Sample_22
952	MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY	2890.0	Sample_22
953	MEG_7830|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW	190.0	Sample_22
954	MEG_6872|Drugs|betalactams|Class_A_betalactamases|TEM	5225.0	Sample_22
955	MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	8663.0	Sample_22
956	MEG_802|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	18.0	Sample_22
957	MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF	453.0	Sample_22
958	MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	167.0	Sample_22
959	MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44	921.0	Sample_22
960	MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ	10.0	Sample_22
961	MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	51.0	Sample_22
962	MEG_3979|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	11469.0	Sample_22
963	MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	60.0	Sample_22
964	MEG_962|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	25.0	Sample_22
965	MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	15.0	Sample_22
966	MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	206.0	Sample_22
967	MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM	3609.0	Sample_22
968	MEG_5325|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	1062.0	Sample_22
969	MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC	2025.0	Sample_22
970	MEG_6825|Drugs|betalactams|Class_A_betalactamases|TEM	250.0	Sample_22
971	MEG_6718|Drugs|betalactams|Class_A_betalactamases|TEM	319.0	Sample_22
972	MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	105.0	Sample_22
973	MEG_4078|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|MTRAD	342.0	Sample_22
974	MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation	8468.0	Sample_22
975	MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM	351.0	Sample_22
976	MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	86.0	Sample_22
977	MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	111.0	Sample_22
978	MEG_2723|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRASM	617.0	Sample_22
979	MEG_1178|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARST	732.0	Sample_22
980	MEG_6997|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44	939.0	Sample_22
981	MEG_2050|Metals|Copper_resistance|Copper_resistance_protein|COPC	96.0	Sample_22
982	MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM	2339.0	Sample_22
983	MEG_1295|Drugs|betalactams|Class_A_betalactamases|BLAPAM	498.0	Sample_22
984	MEG_2772|Drugs|MLS|23S_rRNA_methyltransferases|ERM	498.0	Sample_22
985	MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM	31044.0	Sample_22
986	MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	104.0	Sample_22
987	MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	50.0	Sample_22
988	MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW	2325.0	Sample_22
989	MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	1106.0	Sample_22
990	MEG_5389|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	1894.0	Sample_22
991	MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	411.0	Sample_22
992	MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	115.0	Sample_22
993	MEG_6741|Drugs|betalactams|Class_A_betalactamases|TEM	20.0	Sample_22
994	MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	206.0	Sample_22
995	MEG_6864|Drugs|betalactams|Class_A_betalactamases|TEM	614.0	Sample_22
996	MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	192.0	Sample_22
997	MEG_881|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	89.0	Sample_22
998	MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	97728.0	Sample_22
999	MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	414.0	Sample_22
1000	MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	383.0	Sample_22
1001	MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	104.0	Sample_22
1002	MEG_3815|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	85.0	Sample_22
1003	MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	3426.0	Sample_22
1004	MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM	24175.0	Sample_22
1005	MEG_4276|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEC	2508.0	Sample_22
1006	MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	55.0	Sample_22
1007	MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	184.0	Sample_22
1008	MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	83.0	Sample_22
1009	MEG_6154|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM	323.0	Sample_22
1010	MEG_6811|Drugs|betalactams|Class_A_betalactamases|TEM	3585.0	Sample_22
1011	MEG_3188|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	3300.0	Sample_22
1012	MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	153.0	Sample_22
1013	MEG_6138|Drugs|Glycopeptides|Vancomycin-resistant_mutation|RPOC|RequiresSNPConfirmation	5338.0	Sample_22
1014	MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1607.0	Sample_22
1015	MEG_6092|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	2901.0	Sample_22
1016	MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	5768.0	Sample_22
1017	MEG_6673|Drugs|betalactams|Class_A_betalactamases|TEM	601.0	Sample_22
1018	MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	96.0	Sample_22
1019	MEG_7257|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TLRCM	2239.0	Sample_22
1020	MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	99.0	Sample_22
1021	MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	21.0	Sample_22
1022	MEG_6674|Drugs|betalactams|Class_A_betalactamases|TEM	6272.0	Sample_22
1023	MEG_6541|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA	772.0	Sample_22
1024	MEG_2756|Drugs|MLS|23S_rRNA_methyltransferases|ERM	800.0	Sample_22
1025	MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	68.0	Sample_22
1026	MEG_4214|Drugs|Aminocoumarins|Aminocoumarin_efflux_pump|NOVA	1381.0	Sample_22
1027	MEG_6843|Drugs|betalactams|Class_A_betalactamases|TEM	19814.0	Sample_22
1028	MEG_6650|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TCR3	905.0	Sample_22
1029	MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM	4573.0	Sample_22
1030	MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	85.0	Sample_22
1031	MEG_2965|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation	608.0	Sample_22
1032	MEG_2653|Metals|Copper_resistance|Copper_resistance_protein|DNAK	1805.0	Sample_22
1033	MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM	41.0	Sample_22
1034	MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	134.0	Sample_22
1035	MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	16.0	Sample_22
1036	MEG_6155|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM	323.0	Sample_22
1037	MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation	15431.0	Sample_22
1038	MEG_5364|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	2699.0	Sample_22
1039	MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	14074.0	Sample_22
1040	MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	140.0	Sample_22
1041	MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG	184.0	Sample_22
1042	MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	4572.0	Sample_22
1043	MEG_6789|Drugs|betalactams|Class_A_betalactamases|TEM	7526.0	Sample_22
1044	MEG_824|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	36.0	Sample_22
1045	MEG_2479|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRA	1768.0	Sample_22
1046	MEG_3617|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF	155.0	Sample_22
1047	MEG_6699|Drugs|betalactams|Class_A_betalactamases|TEM	491.0	Sample_22
1048	MEG_6884|Drugs|betalactams|Class_A_betalactamases|TEM	4085.0	Sample_22
1049	MEG_1122|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|ARNA	1360.0	Sample_22
1050	MEG_6692|Drugs|betalactams|Class_A_betalactamases|TEM	344.0	Sample_22
1051	MEG_3809|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	153.0	Sample_22
1052	MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	4240.0	Sample_22
1053	MEG_4052|Drugs|MLS|Macrolide_phosphotransferases|MPHO	1106.0	Sample_22
1054	MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	372.0	Sample_22
1055	MEG_6675|Drugs|betalactams|Class_A_betalactamases|TEM	177.0	Sample_22
1056	MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3742.0	Sample_22
1057	MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	73.0	Sample_22
1058	MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1611.0	Sample_22
1059	MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	68.0	Sample_22
1060	MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT	60.0	Sample_22
1061	MEG_6930|Drugs|betalactams|Class_A_betalactamases|TEM	356.0	Sample_22
1062	MEG_6096|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	6153.0	Sample_22
1063	MEG_6689|Drugs|betalactams|Class_A_betalactamases|TEM	527.0	Sample_22
1064	MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP	124.0	Sample_22
1065	MEG_8|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	10627.0	Sample_22
1066	MEG_3917|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXK	2715.0	Sample_22
1067	MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	19148.0	Sample_22
1068	MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	69.0	Sample_22
1069	MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	17.0	Sample_22
1070	MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	14568.0	Sample_22
1071	MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	77.0	Sample_22
1072	MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	184.0	Sample_22
1073	MEG_3903|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXB	990.0	Sample_22
1074	MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB	924.0	Sample_22
1075	MEG_6835|Drugs|betalactams|Class_A_betalactamases|TEM	545.0	Sample_22
1076	MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM	528.0	Sample_22
1077	MEG_6660|Drugs|betalactams|Class_A_betalactamases|TEM	126.0	Sample_22
1078	MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	90.0	Sample_22
1079	MEG_823|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	45.0	Sample_22
1080	MEG_3918|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXL	544.0	Sample_22
1081	MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE	209.0	Sample_22
1082	MEG_7169|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	104.0	Sample_22
1083	MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3100.0	Sample_22
1084	MEG_7191|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	297.0	Sample_22
1085	MEG_3206|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	2979.0	Sample_22
1086	MEG_4100|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXA	718.0	Sample_22
1087	MEG_2059|Metals|Copper_resistance|Copper_resistance_protein|COPG	49.0	Sample_22
1088	MEG_5322|Drugs|Pactamycin|Pactamycin-resistant_16S_ribosomal_subunit_protein|P16S|RequiresSNPConfirmation	20640.0	Sample_22
1089	MEG_6952|Drugs|betalactams|Class_A_betalactamases|TEM	438.0	Sample_22
1090	MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES	2175.0	Sample_22
1091	MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM	1817.0	Sample_22
1092	MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	61.0	Sample_22
1093	MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	15501.0	Sample_22
1094	MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1283.0	Sample_22
1095	MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	41.0	Sample_22
1096	MEG_3913|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXG	578.0	Sample_22
1097	MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	18539.0	Sample_22
1098	MEG_7230|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	180.0	Sample_22
1099	MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation	16774.0	Sample_22
1100	MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD	522.0	Sample_22
1101	MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	51054.0	Sample_22
1102	MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	5320.0	Sample_22
1103	MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	990.0	Sample_22
1104	MEG_395|Drugs|betalactams|Class_A_betalactamases|ACI	249.0	Sample_22
1105	MEG_4295|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPRA	920.0	Sample_22
1106	MEG_2051|Metals|Copper_resistance|Copper_resistance_protein|COPD	251.0	Sample_22
1107	MEG_1212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR1	886.0	Sample_22
1108	MEG_3219|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	1890.0	Sample_22
1109	MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	16168.0	Sample_22
1110	MEG_6529|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	1213.0	Sample_22
1111	MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM	471.0	Sample_22
1112	MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	48.0	Sample_22
1113	MEG_5360|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	1796.0	Sample_22
1114	MEG_6524|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	866.0	Sample_22
1115	MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	195.0	Sample_22
1116	MEG_1240|Drugs|betalactams|Class_A_betalactamases|BLAA	82.0	Sample_22
1117	MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	82.0	Sample_22
1118	MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE	322.0	Sample_22
1119	MEG_6816|Drugs|betalactams|Class_A_betalactamases|TEM	367.0	Sample_22
1120	MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT	510.0	Sample_22
1121	MEG_7256|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|TLRC	4001.0	Sample_22
1122	MEG_1644|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|CEOB	1535.0	Sample_22
1123	MEG_6948|Drugs|betalactams|Class_A_betalactamases|TEM	262.0	Sample_22
1124	MEG_6882|Drugs|betalactams|Class_A_betalactamases|TEM	326.0	Sample_22
1125	MEG_6810|Drugs|betalactams|Class_A_betalactamases|TEM	498.0	Sample_22
1126	MEG_253|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	150.0	Sample_22
